RESTAURANT_NAME,PRICE_LEVEL,CUISINE_TYPE,TOTAL_RATING,TOTAL_REVIEWS,FOOD_RATING,SERVICE_RATING,VALUE_RATING,ATMOSPHERE_RATING,RANKING,CITY,ADDRESS,PHONE_NO,RATING,REVIEW_TITLE,REVIEW_DETAILS,REVIEW_DATE
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,A New York Classic,"Had two fantastic visits to this wonderful old school New York steak house during a recent trip to NYC. Top notch food and service, 3 course lunch for $29 is sensational value for the price. You'll pay that for fast food, go here instead, take time to look at the pictures on the wall of the famous folk who have eaten there before you, and experience a real New York institution. Read more","March 29, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Fantastic Lunch,"We booked a lunchtime meal here and were not disappointed. The lunchtime menu was fantastic value, and had a great choice. Included in our meals were Clam Chowder, Steak Mignon, Key Lime Pie and traditional NY cheesecake. All beautifully cooked and in a beautiful location.Read more","January 4, 2020"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,Beautiful atmosphere,"I went for diner at Gallagher’s. The service was good. The environment (decoration and music) are a jump back in the Rat pack time. The food was good but I was slightly disappointed by the lack of meat taste. 
I would recommend a visit to get a taste of New York back in the 50’s.Read more","February 23, 2020"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,May be best steak ever.  (At first),"Don’t frequent steakhouse in Manhattan very often, but wanted to take my son out to celebrate his hiring at an accounting firm after earning a degree at St Joseph’s University in Phil.   The fried calamari was the best I’ve ever tasted, anywhere, perfectly fried.  When my steak was brought, it was second to none, to any other I’ve ever had.  But as I continued to cut away, I realized they made mine rare, like my sons.  He wanted the rare, I wanted medium My steak was retuned, but I only wanted to cook it a little bit more, but we all know you should never do that.  They did bring me a second steak , but it wasn’t as flavorful as the first and a lot thinner.Read more","November 20, 2021"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Divine!,"Oh my word, where to start reviewing this restaurant?!! 

It is old school, understated glamour at its finest! Warm and homely decor greet you along with the most genuine of welcomes from the attentive staff.

Food was impeccable- we opted to dive straight in to mains, and both had fillet steak which was melt in the mouth, perfectly cooked…and huge! We had sides of sprouts, creamed spinach, baked potato and chips. My only advice would be to not order too much as the sides are huge and we ended up leaving most of it (which pained me, as it was all delicious).

Service was fabulous, friendly and so well informed. Our waiter (whose name I can’t recall), was excellent. He advised us on both food and wine, helping us make wonderful choices.

If I lived in NYC, I’d be a regular at this place!Read more","January 7, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,3.0,Pass on this One - Wish we would have …,"We had dinner here before seeing a Broadway Show. While the atmosphere was old school steakhouse and very nice, that is about the best I can say.

The service was slow. When the waiter finally arrived with water after being seated for almost 10 minutes he complained that his helper was in a meeting and management scheduled meetings at the worst time. Not sure if it was management or the helper because we never laid eyes or had anyone visit the table except for our server, and he was missing more than available. We were out of water 3x and even after a neighboring server was filling glasses 12 inches away, we had to ask for a refill.

The steak, a sirloin, was big and thick and flavorless. The salad not memorable and the lyonnaise potato dish greasy. The drinks were ok, but again, nothing to write home about!

We love a good 1950s steakhouse and have been to similar places in many cities and Gallaghers would be an easy pass. NYC is filled with so many great places, so take your dinner elsewhere!Read more","October 17, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Nicest steak dinner I’ve ever had!,"We went here for our anniversary and for dessert they surprised us with a cake! How nice and genuine of them. The dinner here were amazing, without a doubt the nicest steaks we’ve ever eaten. Don’t make the mistake of ordering too many sides like we did as their desserts are so tasty so make sure to save room for them. The wait staff are also so friendly and really make the entire experience. Will definitely be going back when we’re in NYC again! Can not recommend this place enough to those interested in delicious steaks!Read more","January 12, 2020"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,First time visiting NYC,"It was mine and my partners first time visiting NCY a couple of weeks ago. After seeing a lot of videos on Tik Tok about this place we thought to give it a try, it DID NOT DISAPPOINT. As we knew this restaurant was a little pricey we thought to ‘splash out’ on our last night. The restaurant it’s self has a chilled vibe to it, lovely secure inside and you can even see into the kitchen and your food being made by the chefs. The staff are super friendly from the minute you walk in to the minute you leave. Excellent service, the waiters were coming over as soon as our drinks were empty and topping up our water before it could get to low. The staff work super hard and are so friendly! Me and my partner had the ‘NY sirloin’ (I think that’s what it’s called) and this steak alone filled up most of the plate, if not entirely. The food was cooked to perfection and as we asked for. What a lovely way to end out last night in the best city in the world. We will definitely be back on our next trip - thank you!!!!Read more","March 20, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Great Food Great Service,"We recently had the opportunity to have dinner a Gallaghers. We're not from NYC and are always looking for new dining experiences when we go there. A foodie friend of ours, who's vegetarian BTW, had been there and recommended that we try it. Needless to say it did not disappoint! The venerable institution more than lived up to its billing. The food was great as expected, perfectly cooked steaks and the crème brulee was some of the best we've tasted. Our server Jimmy was absolutely off the chart, one of the best we've ever had! Our entire group had a fantastic time and we will definitely go back the next time we visit!Read more","February 20, 2020"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Superb Meal Experience,"From the moment we stepped up side until we completed our dining experience, serviced was excellent.  We arrived 15 minutes early and we were immediately seated.

The staff were delightfully attentive.  My glass was always attended to as staff passed the table.

There were two of us, my partner order the NY sirloin with a cesars salad and I ordered the Filet Migeon with a wedge salad.  The salads were crisp and dressing matches the best have ever eaten.

The steaks came out perfectly.  We asked for fresh horse radish and our servers brought a sizable portion for us to share.  

What a great experience.Read more","November 21, 2021"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Excellent B-Day Dinner,"Took my wife last week for her 50th birthday dinner.  I made the reservations a few months ago, before the restaurant was mentioned at the ending of two recent Blue Bloods episodes.

We arrived and were seated at a corner table. John and his partner, Ursette(?), took great care of us. I started with the French onion soup and my wife had a salad.  The soup was the most disappointing part of the meal, the broth was bland.  My wife enjoyed her salad.  For mains, I had the surf and turf and my wife had the Dover Sol special, which she ranks as one of the better seafood dishes she has ever had, even saying it was comparable to GW Fins in NOLA. For a side we did the sauteed asparagus, the largest asparagus we ever seen. My steak was flavorful and the lobster was excellent, I even had the option to have the shell pulled off. They brought my wife a small cake with candle for desert which was nice ending.

My wife and I like to splurge a few times a year on a nice dinner, and Gallagher's lived up to it's accolades!Read more","February 14, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Superb Steakhouse,"Fabulous experience in world famous NYC steakhouse, great ambience from the start . Excellent service and top quality food, one of the best Shrimp Cocktails I’ve ever had. My wife and I ordered the Tomahawk Rib steak , cooked to perfection and well worth the $160 … lovely surprise to end the evening when staff presented my wife with delicious chocolate cake for her birthday… a must visit when in NYCRead more","August 4, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Fab! Order the cheesecake!,"We came to Gallaghers to celebrate my birthday and had a fantastic time. Our server Phil was amazing; he was so attentive and helpful and really made the experience great.  

We both chose the $29 lunch menu but upgraded to the 10oz Filet Mignon (+$18 each). The food was incredible (amazing cheesecake) and the cocktails were delicious too. I was even surprised with a little birthday cake which was so lovely and I really appreciated it! 

Thank you for making my birthday so wonderful!Read more","August 24, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,Excellent meal,"Gallagher steakhouse is positioned as a New York authentic experience somewhere to go to to have a classy meal with silver service in a famous or semi famous environment as it might have been once upon a time.

You definitely need to like you meet and you should recognise that this is classic restaurant so the potato mash is comes with butter. The vegetable side dishes are likely to have been made with oil and someone and so on.

Although I’m sure people located to, I think you would struggle if you were gluten intolerant dairy intolerant or vegan to get a meal here so be warned . It’s a steak house.

We did get the sense that this was possibly a tourist attraction. The weight staff were professional but indifferent . The meal was excellent quality and highly recommended. The standard serving signs for a sirloin steak $57 is 16 ounces which translates to 500 g in metric before it is cooked. It is a big piece of meat.

We had the side dishes of broccolini. potato mash, jumbo shrimp that were genuinely jumbo as well as the sirloin steak and the tota came to $165 including tip . Recommend as a once in a Lifetime experience but not as a regular thingRead more","April 9, 2024"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Outstanding steaks,"Outstanding and famous steak house. 
The steaks were amazing, side portions huge and service uniquely New York. 
The window beef ageing room is a NY landmark so if you like steaks this is the place to come in New York.Read more","January 14, 2020"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Amazing,"Visited as a group of 5 friends on a Saturday evening, .   We ordered steaks & chicken and sides to share, our waiter was fabulous as he didn’t try and sell up but actually told us to stop ordering as we would have loads - he was correct.   All the food was amazing, especially the streaks and onion rings.   My friend and I shared a steak which was  not an issue.   Great cocktail’s & cheesecake.   It wasn’t a cheap night but actually compared to many places in NYC I felt it value for money and would defo recommend/visit againRead more","April 8, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Soto was the most wonderful waiter! Such a lovely restaurant,Gallaghers is amazing! Very pricey but so worth it. We were going to leave because it was a little out of price range however Soto advised the portions were so big it was enough to share. We had a sirloin with chips and Mac and cheese and there was still some left over. The waiters couldn’t do enough for you. Couldn’t recommend more! Thanks for an unforgettable night and experience!Read more,"April 14, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Traditional steakhouse,"This is a traditional steakhouse. It was redone during cover but has retained its traditional charm. There is a full bar and a fairly extensive wine list. Menu is mostly steak with some other options available.  On this occasion I had the green salad to start. Very nice salad. For dinner I had the new york sirloin, cooked slightly longer than medium rare. My wife had the sliced bone in new york sirloin which was cooked as requested. My son had the filet. All of the steaks were very flavorful. Service here is always excellent.Read more","January 18, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,Intended purpose,Don't come here and order something other than the wet/dry aged steak. What's the point of doing that? The aged new york strip I ordered was cooked to a perfect medium rare and will fill up even the neediest carnivore. At $60 for that quality and quantity of top end steak is very fair. The only downsides were the Old Fashioned (underwhelming cocktail so perhaps I got unlucky with the bartender who made it that night) and the calamari appetizer which was a literal salt bomb. Service was great. Our waiter definitely knew what he was doing.Read more,"May 27, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Lovely,"We visited in April 2022, we had the lunch time set menu for $30 for 3 courses. Food was really good, service was excellent we were seated straight away. Even our fussy 15 year old enjoyed his meal.Read more","July 20, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,2.0,Go elsewhere,"It is quite obvious when you read the reviews that the service you get depends on who you are.

I visited in October and had a reservation for 1 at 8:30 pm. I came at 8:30 and was told to wait around the bar for my table. The bar was full at this time and it would be hard to order without disturbing the guests sitting there,  no waiter came and asked if I wanted a drink. I waited for my table (booked at 8:30) for one hour, and at 9:30 I was asked if I would like to sit at the bar or a table. Being alone, bar would have been fine if they asked earlier, but I said it was what ever at this point as I was already boiling inside. I was then seated at a table.

The waiters at the table have the old-school service you expect from a place like this, and the waiters themself are rather old. Nothing wrong with that itself at all though. I ordered a cocktail for my app (caesar sallad) and I asked for a glass of red with the steak (NYC sirloin). The app came before the drink. I didnt get the red wine for the steak - I was not billed for it nor did I ask again so maybe I didnt say it clearly enough.

Caesar was okay, nothing special and of course not worth 16 bucks. But hey, its NYC prices.

The NYC Sirloin was super good, but was hard to enjoy at this point as the treatment kind ruined my night. Pricewise it's what you are going to get at this price in NYC.

I payed the bill in full, with 18 or 20% tip and I also tipped the warderobe lady. The service at the table was good.

What ruined my experience completely is that I waited over an hour to be seated when I already had a booking. I have worked many years in the res biz and understand that this happens, how hard is it to try to make up for it? Im not saying giving away free stuff, but atleast you can send a waiter to where im sitting (not the bar but in the bar area) to take a drink order. The staff at the front (not the servers) but what I presume was the maitre d was also quite judgmental and extremeley unprofessional. 

I would just take my money else-where, at this price point there are countless places that will have way better service, and way better food. Obviously nothing changes, as all the reviews complain about the bad front of house.Read more","December 15, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Old School Steakhouse,"Amazing 10oz filet mignon with pepper crust and Makers Mark au jus was tremendous to the very last bite, side of lyonnaise potatoes and red wine what a luxurious dinner. 
I got the steak and spilt the Surf & Turf with my husband, the lobster is big enough for two.
Top notch service!
Make sure to get there early so you can check out the street view of their meat locker, it’s a definite must!
And definitely make reservations Read more","February 24, 2020"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Terrific restaurant,Had our last night meal here. The atmosphere was amazing and the service was brilliant. Six steaks ordered all cooked perfectly and very helpful advice concerning the number of sides (party of 6) which are very big. Really good evening.Read more,"June 12, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Dinner on our final night in NY,"We booked using Opentable, process very easy. When we arrived there was a small queue, not surprising given just how popular and busy the restaurant was. After a short wait we were escorted to our table and the adventure began. Our waiter explained all of the dishes on offer, we both chose the 14oz Filet Mignon with blue cheese crust, and just thinking about it makes my mouth water! They arrived with what was called New York Dressing, with a smile, it was ketchup! The steak was cooked to perfection, compliments to a/ the chef, and b/ the buyer! We rounded the meal off with NY Cheesecake, absolutely delicious! So it wasn't cheap, but we knew that before we went, it was on out 'must do' list and it didn't disappoint. Thank you all!Read more","October 3, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,Great Food- Churlish Hostess,"We visited New York for 4 days and decided to have an evening meal  here. The food could not be faulted in any way whatsoever. My husband said that this was the best steak he has eaten - hence the generous 4 star review. Whilst this restaurant is  at Michelin standard, courtesy is of a must if you want returning clientele. The Hostess ‘lady’ who is employed for seating & checking on tables unfortunately needs to go back to charm school.  By contrast the  waiters were very attentive and polite.Read more","November 15, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Amazing restaurant,"Possibly one of the best meals ever! We had read reviews of the restaurant and had booked for a late lunch as they offer a reasonably priced lunch menu. We had the chowder to start which was tasty. I stayed with the standard steak whilst my husband upgraded to the filet mignon.  Both were delicious and accompanied by potatoes, vegetables etc. key lime pie to end was delicious.  The surroundings are so interesting we would have been happy to look at all the photos of celebrities from previous visits. Service was excellent and courteous without being intrusive. The set menu was just under $30 per head, but with the extra for hubby’s steak, two beers and taxes etc, the bill came to just over $110 but worth every cent!Read more","October 7, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Repeat birthday meal 8 years later.,"Came here on our first trip to NYC a few years ago when we stayed for my birthday in the hotel above. Returned here last week again for my birthday with the kids.
Last time we were one of few people dining for lunch, this time the place was full, luckily I'd pre booked online.
The set price lunch menu is still execptional value, with the fillet upgrade well worth the price. Not a huge fan of the appetiser offerings.
Servive was prompt and pleasant. My fussy 12 year old daughter was looked after with regards to having an off menu burger without missing out on the benefits of having three courses.
Good choice of beers on tap including IPAs.
Thank you for my little birthday cake at the end.Read more","December 26, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Perfect lunch,"During our first ever visit to New York, we ate at Gallaghers to celebrate my wife's birthday. We wanted to try their lunch special (3 courses for $32) which looked amazing and great value. They don't have a kids menu so our 8 year old also ordered from the lunch menu.

The restaurant inside had a really great atmosphere and the staff were all very attentive and friendly. It was a good way to celebrate a birthday.

The food was absolutely amazing. I opted to upgrade my steak for an additional $18, which came with mash potato and cream spinach. The steak was perfect, easily the best I've ever tasted. I really enjoyed the cream spinach. We also ordered a side of fries, which were enough for three of us to share.

Deserts were very good too, especially the cheesecake. We also ordered some lattes, which were the best we had during our stay in New York.

Gallaghers Steakhouse was easily one of the highlights of our trip to New York. The food was outstanding and the price for lunch was very reasonable. I doubt you'll find anywhere else this good anywhere near Times Square. I would definitely recommend!Read more","February 26, 2024"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Birthday lunch,"My sister and I went on Easter Sunday for lunch, we got the $29 dollar special, good choice, food was amazing, extremely good value. Lovely atmosphere, waiters very attentive, topped water up regularly, wine similar price to other places. They brought a lovely little chocolate cake with a candle in for my birthday, which was a nice touch. Never felt rushed. Exceptional service.Read more","April 14, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Best steak ever!!,"We stayed in New York for 4 nights and someone told us we didn’t need to book food places but did recommend we go to Gallaghers and I’m so glad we did. 
My mum isn’t really a steak fan so she had the salmon and I had the steak and it’s the best food I’ve ever had in a restaurant. 
When walking in the vibe and atmosphere was like no place I’d ever been to and the staff were attentive and couldn’t do enough for you. 
We went to a few restaurants while in New York and most of the the staff couldn’t be bothered and when asking about portion sizes (we’re from the UK so don’t eat huge portions) they would be very vague but at Gallaghers they recommended what to have and how many sides would be better for me and my mum. 
We will be returning next time we come to New York and I’ve recommended this place to friends that are going to New York.Read more","February 22, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Trip to New York,"What an experience. I took my daughter to New York for her 21st ! Her favourite food is steak and I’d heard about Gallaghers and their wonderful menu and service - everything I had heard was completely true. All the staff were very professional, fantastic customer service, polite and knowledgable with regards to the food etc. 
we ordered from the lunch menu - excellent value for money at $32 from 3 courses, the clam chowder was perfect !! 
We both got the filet mignon cooked medium rare and it was delicious - cooked perfectly and came quickly ! 
Key lime pie and cheesecake for dessert were both beautifully done and extremely tasty ! I would 100% go again ! Thank you for a great experience and stunning food !!Read more","December 5, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,JIMMY YOU MADE OUR HOLIDAY,"Where to start, Jimmy Carl greeted us with the biggest and most friendliest welcome best believe he gave us the best reccomendations from the menu and not a single one disappointed it was Delicious. The food was scrumptious but our server was phenomenal thank you for everything you really made our trip to New York that much more special. Will most definitely recommend this fantastic restaurant.Read more","October 16, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Perfect.,"A wonderful meal and definitely will return next time in NYC.  From the moment we walked in, refining our table choice, checking our coats, making our drink and menu selections, we knew we’d done well.  We split the clams casino, a filet, Brussels sprouts, mushrooms and hash browns.  They sliced and plated the perfectly cooked filet, as well as the sides.  Lovely cheesecake for dessert.  Juan and John waited on us, and they as well as everyone else in Gallaghers made us feel very welcome.  Can’t say enough nice things.Read more","February 21, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,Great lunchtime menu - best food around,"$29 lunchtime menu was a great find. They were content that we shared too as not all of us were 3 course hungry and didn’t want meat. 

There were 9 diners - my only gripe is their “suggested” min 18% gratuity became a demand once the bill was presented- not a good look or a nice feeling 

Food was the best we had in NYCRead more","October 27, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Incredible Valentines Lunch,Fantastic 3 course steak meal lunch for Valentines Day. Filet Mignon literally melted in the mouth bettered only by the service and attention from Alvaro. I now know why this is highly recommended in the UK!! Awesome effort and a massive shout out to Alvaro!Read more,"February 14, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,A true experience,"We truly enjoyed our experience at Gallagher’s.  The key word is experience.  Not only is the food outstanding but from the moment you enter the restaurant you are treated like a VIP.  Everyone goes out of their way to ensure you have whatever you need.  The value is amazing with their pre-fixe lunch too.  The filet, once again, could be cut with a fork.  And it is so flavorful and cooked exactly at the temperature you request.  The wedge salad was crisp and fresh and the bacon was excellent.  Desserts, key lime pie and strawberry ice cream, were delicious and a refreshing way to end the meal.  We enjoyed every aspect of our time at Gallagher’s and will definitely be returning.Read more","July 4, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Splendid NYC dinner,"This place was highly recommended and the food did not disappoint..only downfall (very crowded AS EXPECTED!) it was too loud and it was hard to carry on a conversation with my husband who sat across from me..Besides that, if you are a steak lover you must go! We shared the shrimp and lobster dumplings (a perfect starter,  a porter steak (cooked as asked) , mashed potatoes (so creamy and good, I could have ate the whole bowl) and onion rings (perfectly fried). And the service ⭐️⭐️⭐️⭐️⭐️ (ask for Melvin or Victor)Read more","November 7, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Aged to Perfection,"Five stars for service alone before we even tasted the food. The definition of what a steakhouse should aspire to be. Absolutely take the server recommendations on menu selection, aged NY strip and cheesecake were phenomenal.Read more","May 27, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,3.0,Nice staff / Average food / Over priced,"Steak was nice for me and my daughter but I wouldn't say the best steak I've ever had (we had the filet minion & New york Sirloin). The Porterhouse steak which my partner had was cold. The asparagus was limp, tastless and cold. The mushrooms were also boring and not very juicy. The chips were nice. The sea food starter was also nice and the staff are very very friendly. The price was extortionate (over $500) so our expection is that every dish be delicious  and at least warm. Finally we waited an hour between starter and main. Read more","December 17, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,3.0,A high priced steakhouse should get the steak right,Reservations for months yet it all started with being sat at the one table that is practically in the kitchen. They moved us upon request when the clanking of dishes made it difficult to hear. The new table came with a fantastic waiter who was great with our kids. My bone in filet came out rare instead of medium. Rather than a new steak they charred it to temperature. Prime rib and my son’s filet were near perfect. We literally ran to our Broadway show with this two hour dinner. The manager graciously apologized and took my steak off the check. Our kids first trip to NY and first high end steakhouse — I was let down.Read more,"February 25, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Christmas Evening Meal At Gallaghers,"I had read about Gallaghers before we arrived in NYC. I pre-booked a few months in advance as I knew this is where I wanted to dine on Christmas night with my family. The staff were very professional & friendly, the restaurant was classy old American authentic style and the food was cooked to perfection. We didn’t have starters other than the bread, chose 3x 10oz special filet steaks with 3 sides between us of mashed potato, creamed spinach & asparagus. For dessert we had 2x cheesecakes and 1x key lime pie. Outstanding all round. Victor our waiter was very helpful & gave us advice/recommendations on food choices. As we were also celebrating special birthdays we were gives a small cake by the waiter, this was a lovely touch. A beautiful way to spend our Christmas evening. If I return to NY I would certainly be returning to this steak resturant.Read more","January 4, 2023"
